# Param 32 = 0.13385 
 68    0.3169916    
 69    0.3169916    
 70    0.3221466    
 71    0.3221466    
###                          ###

# Param 32 = 1.33846 
  1    0.0981942    
  2    0.0981942    
  3    0.1211724    
  4    0.1273697    
  5    0.1273697    
  6    0.1396573    
  7    0.1396573    
  8    0.1421355    
  9    0.1421355    
 10    0.1440184    
 11    0.1575167    
 12    0.1649656    
 13    0.1649656    
 14    0.1710921    
 15    0.1710921    
 16    0.1777192    
 17    0.1777192    
 18    0.1875826    
 19    0.1875826    
 20    0.1930310    
 21    0.1930927    
 22    0.1930927    
 23    0.1948689    
 24    0.1948689    
 25    0.2060859    
 26    0.2060859    
 27    0.2185745    
 28    0.2185745    
 29    0.2255716    
 30    0.2255716    
 31    0.2262356    
 32    0.2363471    
 33    0.2363471    
 34    0.2409791    
 35    0.2423448    
 36    0.2423871    
 37    0.2423871    
 38    0.2443035    
 39    0.2443035    
 40    0.2465826    
 41    0.2465826    
 42    0.2520899    
 43    0.2520899    
 44    0.2597664    
 45    0.2597664    
 46    0.2660969    
 47    0.2660969    
 48    0.2790654    
 49    0.2813280    
 50    0.2813280    
 51    0.2825067    
 52    0.2825067    
 53    0.2911834    
 54    0.2911834    
 55    0.2949847    
 56    0.2949847    
 57    0.2969511    
 58    0.2969511    
 59    0.3006119    
 60    0.3006119    
 61    0.3018867    
 62    0.3020850    
 63    0.3020850    
 64    0.3036999    
 65    0.3042371    
 66    0.3043587    
 67    0.3043587    
 68    0.3072574    
 69    0.3072574    
 70    0.3153181    
 71    0.3153181    
###                          ###

# Param 32 = 1.47230 
  1    0.1010124    
  2    0.1010124    
  3    0.1101567    
  4    0.1273416    
  5    0.1273416    
  6    0.1326829    
  7    0.1326829    
  8    0.1372517    
  9    0.1372517    
 10    0.1474233    
 11    0.1499690    
 12    0.1589140    
 13    0.1589140    
 14    0.1643259    
 15    0.1643259    
 16    0.1676900    
 17    0.1676900    
 18    0.1810128    
 19    0.1810128    
 20    0.1829915    
 21    0.1888327    
 22    0.1888327    
 23    0.1905940    
 24    0.1905940    
 25    0.2006432    
 26    0.2006432    
 27    0.2090651    
 28    0.2090651    
 29    0.2174547    
 30    0.2203135    
 31    0.2277185    
 32    0.2277185    
 33    0.2300300    
 34    0.2337075    
 35    0.2337075    
 36    0.2389792    
 37    0.2389792    
 38    0.2407823    
 39    0.2407823    
 40    0.2414311    
 41    0.2414311    
 42    0.2441412    
 43    0.2441412    
 44    0.2569750    
 45    0.2569750    
 46    0.2584187    
 47    0.2584187    
 48    0.2630560    
 49    0.2630560    
 50    0.2790654    
 51    0.2815172    
 52    0.2815172    
 53    0.2840395    
 54    0.2840395    
 55    0.2880113    
 56    0.2883530    
 57    0.2883530    
 58    0.2889993    
 59    0.2889993    
 60    0.2891448    
 61    0.2891448    
 62    0.2911524    
 63    0.2911524    
 64    0.2932499    
 65    0.2932499    
 66    0.2947019    
 67    0.2947019    
 68    0.2948273    
 69    0.3000200    
 70    0.3038552    
 71    0.3038552    
###                          ###

# Param 32 = 1.60615 
  1    0.1009770    
  2    0.1033991    
  3    0.1033991    
  4    0.1268250    
  5    0.1268250    
  6    0.1272989    
  7    0.1272989    
  8    0.1290876    
  9    0.1290876    
 10    0.1423334    
 11    0.1492769    
 12    0.1492769    
 13    0.1502353    
 14    0.1570803    
 15    0.1570803    
 16    0.1698835    
 17    0.1698835    
 18    0.1754409    
 19    0.1757411    
 20    0.1757411    
 21    0.1834991    
 22    0.1834991    
 23    0.1871450    
 24    0.1871450    
 25    0.1984571    
 26    0.1984571    
 27    0.2005565    
 28    0.2005565    
 29    0.2019540    
 30    0.2089856    
 31    0.2224107    
 32    0.2293192    
 33    0.2293192    
 34    0.2307977    
 35    0.2307977    
 36    0.2353985    
 37    0.2353985    
 38    0.2360191    
 39    0.2360191    
 40    0.2364382    
 41    0.2364382    
 42    0.2365477    
 43    0.2365477    
 44    0.2479996    
 45    0.2479996    
 46    0.2496922    
 47    0.2496922    
 48    0.2577280    
 49    0.2577280    
 50    0.2712127    
 51    0.2712127    
 52    0.2754768    
 53    0.2755692    
 54    0.2755692    
 55    0.2766704    
 56    0.2766704    
 57    0.2790654    
 58    0.2810842    
 59    0.2810842    
 60    0.2851065    
 61    0.2851065    
 62    0.2853840    
 63    0.2853840    
 64    0.2854624    
 65    0.2857043    
 66    0.2857043    
 67    0.2857305    
 68    0.2857305    
 69    0.2878785    
 70    0.2878785    
 71    0.2967724    
###                          ###

# Param 32 = 1.73999 
  1    0.0932095    
  2    0.1054343    
  3    0.1054343    
  4    0.1193476    
  5    0.1193476    
  6    0.1218556    
  7    0.1218556    
  8    0.1272276    
  9    0.1272276    
 10    0.1348620    
 11    0.1417330    
 12    0.1417330    
 13    0.1525513    
 14    0.1536535    
 15    0.1536535    
 16    0.1698090    
 17    0.1714065    
 18    0.1714065    
 19    0.1716518    
 20    0.1716518    
 21    0.1786412    
 22    0.1786412    
 23    0.1840104    
 24    0.1840104    
 25    0.1864191    
 26    0.1927708    
 27    0.1927708    
 28    0.1975913    
 29    0.1975913    
 30    0.2009222    
 31    0.2169907    
 32    0.2268838    
 33    0.2268838    
 34    0.2275567    
 35    0.2275567    
 36    0.2285952    
 37    0.2285952    
 38    0.2302715    
 39    0.2302715    
 40    0.2304951    
 41    0.2304951    
 42    0.2349058    
 43    0.2349058    
 44    0.2354996    
 45    0.2354996    
 46    0.2445382    
 47    0.2445382    
 48    0.2573209    
 49    0.2573209    
 50    0.2626673    
 51    0.2626673    
 52    0.2630542    
 53    0.2630542    
 54    0.2646284    
 55    0.2646284    
 56    0.2648821    
 57    0.2711679    
 58    0.2711679    
 59    0.2752925    
 60    0.2758730    
 61    0.2758730    
 62    0.2774466    
 63    0.2774466    
 64    0.2790654    
 65    0.2796286    
 66    0.2807394    
 67    0.2807394    
 68    0.2858460    
 69    0.2858460    
 70    0.2871236    
 71    0.2871236    
###                          ###

# Param 32 = 1.87384 
  1    0.0865517    
  2    0.1071798    
  3    0.1071798    
  4    0.1098119    
  5    0.1098119    
  6    0.1175813    
  7    0.1175813    
  8    0.1270885    
  9    0.1270885    
 10    0.1277063    
 11    0.1358963    
 12    0.1358963    
 13    0.1517802    
 14    0.1517802    
 15    0.1544416    
 16    0.1656982    
 17    0.1677407    
 18    0.1677407    
 19    0.1730732    
 20    0.1730732    
 21    0.1731034    
 22    0.1740877    
 23    0.1740877    
 24    0.1815904    
 25    0.1815904    
 26    0.1856195    
 27    0.1856195    
 28    0.1933823    
 29    0.1971735    
 30    0.1971735    
 31    0.2129404    
 32    0.2167351    
 33    0.2167351    
 34    0.2207086    
 35    0.2207086    
 36    0.2218737    
 37    0.2218737    
 38    0.2250241    
 39    0.2250241    
 40    0.2253791    
 41    0.2253791    
 42    0.2313387    
 43    0.2313387    
 44    0.2338325    
 45    0.2338325    
 46    0.2413455    
 47    0.2413455    
 48    0.2504851    
 49    0.2504851    
